signal_id,ticker_symbol,signal_date,reasoning_summary,proof_segments_text,show_segment_heuristic,section_raw
68da49a2-fdc3-40ee-b36d-62ea6711e09c,SIRI,2018-08-16,"Subscription model resilient, works on used cars in vogue.","Look, I've been a stalwart on this stock now. I think we've caught almost a triple. Uh, and I've said that because, uh, like Tien Hsu tells us, the CEO of Zuora, this is a subscription economy. I'm not backing away. This is still a good subscription play",Monologue/Top of Show,
f21f851d-0774-4d61-8bce-a50706ca73e5,SIRI,2020-01-14,Likes management and product; remains bullish despite challenges.,"I happen to like Greenstein. I happen to like Jim Meyer. I like the management. I like the product, but here's the problem. It needs more car turnover. I'm gonna stay bullish on it.",Lightning Round,Lightning Round
41fae851-641b-4199-af25-936a1ab90afc,SITE,2020-12-17,Positive in landscaping sector.,"Well, look, I mean, I like Tractor Supply. Site One Landscape Supply is fine with me too",Lightning Round,Lightning Round
444e6075-6465-4881-b3a4-71efe6b39c2f,SITM,2024-10-02,It's a good story worth holding.,"No, no, just hold it. Uh, we had SiTime on a long time ago. I did want to kind of put him on. No one's ever heard of SiTime, then I had him on and said, ""Oh, what a good story. Let's hold onto it."" It's a good story.",Lightning Round,Lightning Round
ede4bb2a-fe0c-4cd8-a964-9899d0ef0779,SKLZ,2021-12-23,Skillz has sales growth despite losses.,"You know, uh, e- they're, they're losing a lot of money, so I'm not gonna urge you or suggest that you average down. But they do have sales growth, so I don't think you need to sell it. But some- it's not necessarily putting good money after bad, but, uh, they need to make money before I'm gonna urge anyone to buy a new stock in this, in this environment. / I've got about a three to five year investment in Verizon and I've been interested in this company, uh, called Skillz. It's an ... platform, a unique partnerships with th- the NFL. They recently acquired Arkea Digital Marketing Company with about a reach of over half a billion users. But one of the things that kind of concerned me about was that the CTO stood down for supposedly health reasons and I'm not too sure about buying more of it. It's went down from 12 to eight bucks, but one of the things that really got me interested again in it is that it's- it got a lot of insider buyers. It's got the CEO and the CRO and the CEO, Mr. Paradise, he previously sold his business that he built, IsleofByre, to, uh, Intuit. With a huge short interest of around like 22%, I'm just not sure that there's any more shorts that can really push it down any further. So, I'm just wondering- ... is this a good time to average down?",Mid-Show/Interview,
afe33a4d-e5d0-4b6c-b2ca-0ff6831e8ce5,SWKS,2021-05-24,"Likes the company due to management and sector reversal, expects stock to follow cohort higher.","Oh, I like it very much. Liam Griffin has done a great job. The stock's come down hard, but the whole cohort's come down hard. The cohort is starting to reverse again, and with it should be Skyworks probably later because it is more ... It's mostly cell phone, but they made a good acquisition.",Monologue/Top of Show,
c48f4e20-5772-4504-af39-828f744b415f,SWKS,2024-12-05,"Strong CEO, expect turn after 1-2 quarters.","Skyworks is much, much tougher. Liam Griffin is an amazing CEO. I think you may have to suffer through one quarter or even two quarters before you get a turn there.",Lightning Round,Lightning Round
5b35758f-6563-42ab-a307-e985347e9b0e,SWKS,2022-08-16,"Exposure to low-end phones is a weakness, but overall advises maintaining position with house's money.",I think you got to play with the house's money... let it ride.,Mid-Show/Interview,
243b32d5-9a98-4268-873a-dfb0d4b85f2b,SWKS,2022-01-31,"Skyworks is performing well under CEO Liam Griffin, and recent quarters from peers like Cirrus Logic and NXP suggest it remains a solid hold ahead of its earnings.","Well, look, that's always a, uh, uh, that's always a probability. Skyworks is doing incredibly well. Liam Griffin is doing incredibly well. I'd like to think that given what I've seen from Cirrus Logic and NXP Semi that you can own Skyworks here. So I would own it going into the quarter, which is later this week, on the 3rd.",Monologue/Top of Show,
3feb21ce-bbc9-47a7-87b2-a4f79e81c243,SWKS,2019-10-01,Stock caught in trade dispute crosshairs but worth holding given past performance.,"I would not buy more, I would not sell more, I would hold on to it.",Mid-Show/Interview,
fcbcaa5d-06fc-43f7-b556-b0ccb3d67ef8,SWKS,2020-08-20,Strong leadership and 5G technology; long-term conviction.,"Look, Liam Griffin is doing a phenomenal job... We've been behind Skyworks f- for 15 years and we're not moving away.",Mid-Show/Interview,
aa1fdab6-bcec-4da1-9e21-c173664b8b45,SWKS,2023-05-22,Undervalued at current levels with strong long-term prospects in semis.,"And that's why I wanted to know. Your stock's too cheap, you know that. I mean, I, there are times when I think it's expensive, and it, this is not one of them. That's Liam Gribbeny, he's chairman, president, and CEO of Skyworks Solutions, SWKS, which we have been behind, believe it or not, since it was at $5.",Mid-Show/Interview,
8c9ad5f6-3290-47f7-8d8a-f72c3a7a0ae6,SWKS,2021-08-02,Strong earnings quarter supports continued positive stance on Skyworks under CEO Liam Griffin.,"That quarter was good. You know, uh, John, that quarter was good, and I, I'm not go- I'm not backing away from, from, uh, from Liam Griffin. / It was good to the point where I was thinking about it with, uh, with, uh, Jeff Marks in Ziff Phemra today about whether we should make it an Action Alerts name.",Monologue/Top of Show,
0699b37f-88b3-43e3-8737-39d6adb60162,SWKS,2021-02-03,Strong earnings and long-term 5G growth potential.,It's been one of our biggest wins.,Late Show/Closing,
350d034a-f5db-46d3-8a94-df3d1cf72ddd,SWKS,2024-06-12,Strong management; upcoming Apple orders to drive big move.,"Yes, you definitely hold on. Actually, I even wanna buy it now. Dave Aldrich was there when the stock was at six bucks. He did a remarkable job. Got all the way up and then put Liam Griffin, and Liam's terrific, other than the fact that he's a Patriots fan. And I do think that the stock's about to have a big move. Why? Because Apple's gonna be placing big orders within a one or two, it's a buy.",Lightning Round,Lightning Round
042ce083-3af6-40bf-bc31-0f0808797257,SLG,2024-10-17,Strong Manhattan office market with low vacancy and rising rents.,"Look, I think it still works here. / The stock we've looked at has now doubled and I think it could go higher.",Mid-Show/Interview,
1ded0b54-09f3-44a8-871b-fcb7c290f46b,SNAP,2021-09-28,Opportunities vs. Facebook issues; good chart ahead of earnings.,"I think Snap has become go-to. I think... Let me talk about the problems with Facebook, okay? I think you should be thinking about the opportunities of Snap. I think you're gonna be fine. I like the chart too. I think you're in good shape.",Lightning Round,Lightning Round
5ddbfd1f-afb6-42fb-8b13-73d665dde0ec,SNAP,2019-09-18,Surprised positively last quarter; potential to 18-19.,"I think you did that perfectly. Now you let the rest run. And if they have another good quarter, the stock can go to 18, 19. That last quarter, people really s- got surprised by.",Lightning Round,Lightning Round
6044dcde-8a00-4bec-a8fd-3595cbd93f69,SNAP,2020-12-01,Strong performance as alternative to other social media stocks.,"if you bought the dip, then that means you probably might have been buying it at $17 to $20, which means you've got to take out your cost basis, and then you let the rest run. And don't even look at it, just let the rest run.",Lightning Round,Lightning Round
244bb4b8-6d91-412e-bcc9-62394da8bb70,SNAP,2019-04-30,Positive conference call indicates the stock is a good hold.,I think you're fine in the stock.,Mid-Show/Interview,
cf54c6fc-7181-47d0-994a-76c8e882ed73,SNAP,2019-07-25,Strong innovation and recent quarter support continued upside to $20.,"I completely agree with you on absolutely everything you said. It was innovation, it was an innovationarama on that conference call, it was terrific. / I- I was kind of blown away that the stock didn't go right to 20, as it should and as it will.",Mid-Show/Interview,
8a958c31-9491-4c32-bb29-e697bff2cdfd,SNAP,2020-01-06,Improving revenue/loss gap and limited social media options.,"No, no. I am bullish on Snap, but you don't need to buy any more here. Uh, it just went up on a spike, but I am bullish because there's just not enough social media plays around.",Lightning Round,Lightning Round
3293cb22-1d54-4ca0-a8c2-a885939e5a0f,SNAP,2020-10-21,Strong user growth and habit-forming potential among young demographics make it worth holding.,"So, ever since the company fixed its Android app, a major and costly obstacle, I've been telling you it's worth speculating in. That was about 18 points ago.",Monologue/Top of Show,
0e95274a-11d0-4885-b062-e00515d1174b,SNA,2024-10-22,"Strong company undervalued at 16x earnings, good quarter overall.",I think that you should hold Snap-on.,Mid-Show/Interview,
a63353f6-ae8a-4591-be0a-9b1ce7999581,SNOW,2022-03-29,"Leadership under Frank Slootman will succeed, supporting long-term hold.","Snowflake's gonna take a little while. But you've heard Fred Slootman, uh, Frank, Frank Slootman. I was thinking about Fred Smith. Frank Slootman is gonna win, okay? He will win. So I want your dog to have a long and happy life, and I think it will because its name is Snowflake.",Monologue/Top of Show,
8a4d15db-0db9-4e51-b224-be53bd49db16,SNOW,2021-05-17,Strong leadership will make money long-term.,I want you to hold Snowflake,Lightning Round,Lightning Round
f8a05539-d8fe-4c50-a863-2496590be8c5,SNOW,2022-08-18,Great technology leadership.,"Snowflake which is Frank Slootman, that's a great technology company. / This is the most perfect portfolio that we have today",Am I Diversified,Am I Diversified
5c81f0a2-444b-47c6-8227-4a673d97242d,SNOW,2022-11-30,"Growing fast, owns the data space, pivots well.",it's why Snowflake is a great long-term investment.,Late Show/Closing,
ab876ea3-4b62-4f00-95d4-005407235336,SNOW,2021-05-26,Fastest growing company with improving efficiencies will lead cloud rebound.,"Take Snowflake, total Cramer fav, cloud-based data warehousing leader. / At some point, though, this group will come back in style and when it does, this will be the one. / Those of you who jump ship because the stock goes down a little bit, I want you to stay away from this one. I don't want you to make the money that Frank Slootman's gonna make. / May I make a suggestion? I would stay with Frank.",Late Show/Closing,
a00bac70-ea74-4a75-a55c-d31ed99c47d3,SNOW,2022-11-11,"Long-term model will work, stock bottoming for multi-year run.","Well look, I thought the book was great too. I think Frank's model of renting the cloud is actually ultimately going to work. I think people got too excited about the stock. He doesn't run the company for the stock. He runs the company for a long-term view and I think that you've got that and therefore I think you should just stick with Slootman. I see the stock bottoming. I think it's going to have a multi-year run. / Uh, next to Apple, Snowflake is my largest stock holding.",Mid-Show/Interview,
