sequence_id,ticker,start_date,end_date,total_signals,kept_signals,has_cramer_owns,has_hold_recommendation,first_hold_date,end_reason,entry_alpha,entry_price,gics_sector,vix_at_entry
4719,TRUP,2020-11-06,2020-11-06,1,1,False,True,,gap_expired,0.063249927,92.46,Financial Services,24.86
4720,TRV,2018-01-19,2018-01-19,1,1,False,False,,gap_expired,-0.042099036,115.564846378,Financial Services,11.27
4721,TRV,2019-06-20,2019-06-20,1,1,False,False,,gap_expired,-0.294592695,132.492819739,Financial Services,14.75
4722,TRV,2023-01-03,2023-01-03,1,1,False,False,,gap_expired,-0.187345163,177.294073265,Financial Services,22.9
4723,TS,2018-05-17,2018-05-17,1,1,False,False,,gap_expired,-0.353373483,30.143799993,Energy,13.43
4724,TSCO,2018-11-13,2018-11-13,1,1,False,True,,gap_expired,-0.124097282,17.247659643,Consumer Cyclical,20.02
4725,TSCO,2019-04-25,2019-04-25,1,1,False,True,,gap_expired,-0.008030467,18.932395862,Consumer Cyclical,13.25
4726,TSCO,2020-07-20,2020-11-09,4,2,False,True,,gap_expired,-0.079432796,26.413727608,Consumer Cyclical,24.46
4727,TSCO,2021-03-31,2021-04-26,3,1,False,True,,gap_expired,0.182535951,32.806835334,Consumer Cyclical,19.4
4728,TSCO,2021-11-05,2021-11-29,2,1,False,True,,gap_expired,0.128449748,41.026211193,Consumer Cyclical,16.48
4729,TSCO,2022-03-17,2022-03-22,2,1,False,False,,gap_expired,0.093281665,44.061818431,Consumer Cyclical,25.67
4730,TSCO,2022-07-21,2022-08-25,3,1,False,True,,gap_expired,-0.07192073,37.432197107,Consumer Cyclical,23.11
4731,TSCO,2023-01-26,2023-02-27,2,1,True,True,2023-01-26,gap_expired,-0.221249355,43.489360205,Consumer Cyclical,18.73
4732,TSCO,2023-10-02,2023-10-02,1,1,False,False,,gap_expired,0.113543288,38.964040413,Consumer Cyclical,17.61
4733,TSLA,2018-08-07,2018-08-07,1,1,False,True,,gap_expired,-0.294531377,24.606000123,Consumer Cyclical,10.93
4734,TSLA,2019-01-07,2019-01-07,1,1,False,False,,gap_expired,0.550531149,31.580000158,Consumer Cyclical,21.4
4735,TSLA,2019-04-02,2019-05-20,2,2,False,True,,gap_expired,-0.165904717,19.154700096,Consumer Cyclical,13.36
4736,TSLA,2019-10-24,2024-12-05,126,53,True,True,2020-06-12,gap_expired,0.808196105,19.848000099,Consumer Cyclical,13.71
4737,TSM,2020-05-15,2020-06-23,2,2,False,False,,gap_expired,0.793183603,46.249729198,Technology,31.89
4738,TSM,2020-10-27,2021-04-05,6,4,False,False,,gap_expired,-0.015418586,78.302965118,Technology,33.35
4739,TSM,2021-11-15,2021-11-15,1,1,False,False,,gap_expired,-0.170733425,109.947656487,Technology,16.49
4740,TSM,2023-01-13,2023-01-13,1,1,False,True,,gap_expired,0.122452651,82.626353504,Technology,18.35
4741,TSM,2023-03-22,2023-03-22,1,1,False,False,,gap_expired,0.176869828,91.002391014,Technology,22.26
4742,TSM,2023-06-05,2023-07-11,2,1,False,True,,gap_expired,0.419818608,94.007172049,Technology,14.73
4743,TSM,2023-10-12,2023-10-12,1,1,False,False,,gap_expired,0.696023023,90.190403478,Technology,16.69
4744,TSM,2024-08-14,2024-08-14,1,1,False,False,,gap_expired,0.186533229,169.566309976,Technology,16.19
4745,TSM,2024-10-17,2024-11-25,3,1,False,True,,gap_expired,0.261362972,203.110007166,Technology,19.11
4746,TSN,2018-04-19,2018-04-19,1,1,False,False,,gap_expired,-0.138896024,56.391715174,Consumer Defensive,15.96
4747,TSN,2019-08-13,2020-02-18,13,6,True,False,2020-01-09,gap_expired,-0.237265706,72.005894092,Consumer Defensive,17.52
4748,TSN,2023-11-21,2023-12-04,3,1,False,False,,gap_expired,0.04131098,44.668876003,Consumer Defensive,13.35
4749,TSN,2024-02-21,2024-02-21,1,1,False,False,,gap_expired,-0.003392483,49.743965419,Consumer Defensive,15.34
4750,TSN,2024-05-03,2024-05-03,1,1,False,False,,gap_expired,-0.155120248,57.214382261,Consumer Defensive,13.49
4751,TT,2020-10-09,2020-10-09,1,1,False,False,,gap_expired,0.06002085,121.723324622,Industrials,25.0
4752,TT,2023-02-24,2023-03-29,3,1,False,True,,gap_expired,0.282533873,177.396035867,Industrials,21.67
4753,TT,2023-07-13,2023-09-28,3,2,False,True,,gap_expired,0.52214681,190.398247347,Industrials,13.61
4754,TT,2023-12-01,2023-12-08,3,1,False,True,,gap_expired,0.508929326,221.78479447,Industrials,12.63
4755,TT,2024-02-12,2024-02-12,1,1,False,False,,gap_expired,0.125973276,261.742915074,Industrials,13.93
4756,TT,2024-07-08,2024-11-04,5,2,False,True,,gap_expired,0.189101384,328.877762135,Industrials,12.37
4757,TTCFQ,2021-01-05,2021-01-05,1,1,False,False,,gap_expired,-0.674948782,23.8,Consumer Defensive,25.34
4758,TTCFQ,2021-04-22,2021-04-22,1,1,False,False,,gap_expired,-0.505370725,16.83,Consumer Defensive,18.71
4759,TTD,2018-05-15,2018-05-15,1,1,False,True,,gap_expired,1.419601345,7.939,Communication Services,14.63
4760,TTD,2018-08-06,2018-09-18,3,2,False,True,,gap_expired,1.981152608,9.031,Communication Services,11.27
4761,TTD,2019-03-29,2019-05-15,5,1,False,True,,gap_expired,0.033693881,20.156,Communication Services,13.71
4762,TTD,2019-09-18,2019-10-02,2,2,False,False,,gap_expired,0.956812377,20.952,Communication Services,13.95
4763,TTD,2020-01-16,2020-05-19,7,3,False,False,,gap_expired,0.625945065,28.359,Communication Services,12.32
4764,TTD,2020-07-23,2020-08-03,2,2,False,True,,gap_expired,0.058853937,41.396,Communication Services,26.08
4765,TTD,2020-11-09,2020-11-09,1,1,False,False,,gap_expired,-0.171071709,76.5,Communication Services,25.75
4766,TTD,2021-01-14,2021-02-24,4,3,False,True,,gap_expired,-0.276609137,77.53,Communication Services,23.25
4767,TTD,2021-04-26,2021-12-22,7,5,True,True,2021-04-26,gap_expired,-0.21321547,74.883,Communication Services,17.64
4768,TTD,2023-10-25,2023-11-03,2,2,False,False,,gap_expired,0.268118894,70.75,Communication Services,20.19
4769,TTD,2024-01-05,2024-02-09,2,1,False,False,,gap_expired,0.515374429,67.89,Communication Services,13.35
4770,TTD,2024-04-10,2024-07-24,6,2,False,True,,gap_expired,-0.499036717,86.9,Communication Services,15.8
4771,TTD,2024-12-06,2024-12-06,1,1,False,True,,gap_expired,-0.876877027,136.6,Communication Services,12.77
4772,TTEK,2024-10-07,2024-11-25,2,2,False,True,,gap_expired,-0.45083103,47.833566854,Industrials,22.64
4773,TTFNF,2018-09-24,2018-09-24,1,1,False,False,,gap_expired,-0.200829764,39.734266908,Energy,12.2
4774,TTFNF,2021-10-13,2021-10-13,1,1,False,False,,gap_expired,0.233777896,38.617329183,Energy,18.64
4775,TTFNF,2023-08-03,2023-08-03,1,1,False,True,,gap_expired,-0.032450715,51.426016063,Energy,15.92
4776,TTWO,2018-01-10,2018-01-10,1,1,False,False,,gap_expired,-0.05213667,116.32,Communication Services,9.82
4777,TTWO,2018-03-20,2018-05-21,4,2,False,True,,gap_expired,-0.136432602,105.01,Communication Services,18.2
4778,TTWO,2018-08-01,2019-03-08,16,6,False,False,,gap_expired,-0.003788796,111.785,Communication Services,13.15
4779,TTWO,2019-05-10,2019-08-12,5,3,False,False,,gap_expired,0.26493264,101.19,Communication Services,16.04
4780,TTWO,2020-02-10,2021-08-05,23,8,True,True,2020-05-15,gap_expired,0.618109989,111.0,Communication Services,15.04
4781,TTWO,2021-12-20,2021-12-20,1,1,False,False,,gap_expired,-0.100875719,178.244,Communication Services,22.87
4782,TTWO,2022-05-17,2022-05-17,1,1,False,False,,gap_expired,0.010748216,121.28,Communication Services,26.1
4783,TTWO,2022-08-09,2022-08-09,1,1,False,False,,gap_expired,0.075774954,122.08,Communication Services,21.77
4784,TTWO,2023-02-24,2023-03-01,2,1,False,True,,gap_expired,0.053719195,110.14,Communication Services,21.67
4785,TTWO,2023-05-08,2023-05-08,1,1,False,False,,gap_expired,-0.122652928,125.49,Communication Services,16.98
4786,TTWO,2023-07-25,2023-08-10,2,1,False,False,,gap_expired,-0.214159044,150.66,Communication Services,13.86
4787,TTWO,2023-11-03,2024-02-02,5,3,False,True,,gap_expired,-0.176894517,139.0,Communication Services,14.91
4788,TTWO,2024-08-14,2024-08-14,1,1,False,False,,gap_expired,0.386311555,145.9,Communication Services,16.19
4789,TVRD,2018-03-20,2018-03-20,1,1,False,True,,gap_expired,0.501341142,424.44,Healthcare,18.2
4790,TVRD,2019-01-16,2019-01-16,1,1,False,True,,gap_expired,0.542145283,550.08,Healthcare,19.04
4791,TW,2019-04-05,2019-05-16,2,2,False,False,,gap_expired,0.374312777,35.855377361,Financial Services,12.82
4792,TW,2023-05-10,2023-05-10,1,1,False,True,,gap_expired,0.240780585,71.58224747,Financial Services,16.94
4793,TWKS,2021-09-29,2021-09-29,1,1,False,False,,gap_expired,-0.448452173,27.38,Technology,22.56
4794,TWLO,2018-07-18,2018-08-15,2,2,False,False,,gap_expired,1.220289873,64.0,Technology,12.1
4795,TWLO,2018-11-07,2020-02-10,27,11,True,True,2019-07-10,gap_expired,-0.106633593,94.65,Technology,16.36
4796,TWLO,2020-06-30,2020-11-19,6,3,False,True,,gap_expired,0.363049496,218.13,Technology,30.43
4797,TWLO,2021-03-19,2021-07-23,5,3,False,True,,gap_expired,-0.71239342,356.22,Technology,20.95
4798,TWLO,2021-11-15,2021-11-15,1,1,False,False,,gap_expired,-0.527991336,308.5,Technology,16.49
4799,TWLO,2022-02-01,2022-02-01,1,1,False,False,,gap_expired,-0.453675637,212.37,Technology,21.96
4800,TWLO,2022-06-06,2022-06-06,1,1,False,False,,gap_expired,-0.024744445,99.5,Technology,25.07
4801,TWLO,2022-10-11,2022-10-11,1,1,False,True,,gap_expired,-0.405023063,67.89,Technology,33.63
4802,TWLO,2023-06-01,2023-06-08,2,1,False,True,,gap_expired,-0.436970461,68.71,Technology,15.65
4803,TWLO,2023-09-05,2023-09-11,2,1,False,False,,gap_expired,-0.331519146,65.25,Technology,14.01
4804,TWST,2019-05-22,2019-05-22,1,1,False,False,,gap_expired,0.439890197,26.22,Healthcare,14.75
4805,TWTR,2020-11-02,2020-11-02,1,1,False,False,,gap_expired,-0.046231671,39.83,Communication Services,37.13
4806,TWTR,2021-02-25,2021-03-01,2,1,False,True,,gap_expired,-0.682037378,74.32,Communication Services,28.89
4807,TWTR,2021-05-14,2021-05-14,1,1,False,False,,gap_expired,-0.120557861,51.58,Communication Services,18.81
4808,TWTR,2021-08-02,2021-08-02,1,1,False,False,,gap_expired,-0.477590828,68.93,Communication Services,19.46
4809,TWTR,2021-11-18,2021-11-18,1,1,False,False,,gap_expired,-0.240066861,48.88,Communication Services,17.59
4810,TWTR,2022-01-26,2022-01-26,1,1,False,False,,gap_expired,0.050401641,34.06,Communication Services,31.96
4811,TWTR,2022-07-13,2022-07-13,1,1,False,False,,gap_expired,0.413748344,36.65,Communication Services,26.82
4812,TXMD,2018-06-01,2018-06-01,1,1,False,True,,gap_expired,-0.510025119,295.0,Healthcare,13.46
4813,TXMD,2018-09-07,2018-10-08,2,1,False,True,,gap_expired,-0.066623404,310.5,Healthcare,14.88
4814,TXMD,2018-12-20,2018-12-20,1,1,False,False,,gap_expired,0.236597406,178.5,Healthcare,28.38
4815,TXN,2018-02-27,2018-02-27,1,1,False,True,,gap_expired,-0.029899575,87.040890717,Technology,18.59
4816,TXN,2018-05-02,2018-06-13,2,2,False,False,,gap_expired,0.040803034,81.181730477,Technology,15.97
4817,TXN,2019-01-07,2019-01-24,2,2,False,False,,gap_expired,0.14082009,108.29533745,Technology,21.4
4818,TXN,2019-04-24,2019-04-24,1,1,False,False,,gap_expired,0.005033462,96.709961475,Technology,13.14
4819,TXN,2019-08-13,2019-08-13,1,1,False,False,,gap_expired,-0.022470925,100.305002714,Technology,17.52
4820,TXN,2019-12-16,2020-01-09,2,1,False,False,,gap_expired,0.126017553,107.039368755,Technology,12.14
4821,TXN,2020-10-20,2020-12-16,4,2,False,False,,gap_expired,0.043440536,127.596970061,Technology,29.35
4822,TXN,2022-04-27,2022-04-27,1,1,False,False,,gap_expired,0.007728169,151.021306662,Technology,31.6
4823,TXN,2022-07-28,2022-09-21,2,1,False,False,,gap_expired,-0.084835946,156.982514707,Technology,22.33
4824,TXN,2023-10-30,2023-10-30,1,1,False,True,,gap_expired,0.099200156,131.734704922,Technology,19.75
4825,TXN,2024-06-12,2024-10-18,4,2,False,False,,gap_expired,-0.123608895,185.2101615,Technology,12.04
4826,TXRH,2020-02-24,2020-02-24,1,1,False,False,,gap_expired,0.15466463,62.910030153,Consumer Cyclical,25.03
4827,TXRH,2020-11-23,2020-11-23,1,1,False,False,,gap_expired,-0.150093876,70.113614091,Consumer Cyclical,22.66
4828,TXRH,2021-04-12,2021-04-12,1,1,False,False,,gap_expired,-0.259795383,89.923173223,Consumer Cyclical,16.91
4829,TXRH,2022-10-17,2022-10-17,1,1,False,True,,gap_expired,-0.132261189,91.138630505,Consumer Cyclical,31.37
4830,TXRH,2024-05-06,2024-06-26,2,1,False,False,,gap_expired,-0.010701505,163.455847433,Consumer Cyclical,13.49
4831,TXRH,2024-10-17,2024-11-05,3,1,False,True,,gap_expired,-0.164269942,179.323115376,Consumer Cyclical,19.11
4832,TXT,2018-10-17,2018-10-17,1,1,True,False,2018-10-17,gap_expired,-0.278796446,57.375992122,Industrials,17.4
4833,TXT,2022-04-14,2022-04-14,1,1,False,False,,gap_expired,0.041223603,68.351931235,Industrials,22.7
4834,TXT,2023-02-01,2023-02-01,1,1,False,False,,gap_expired,-0.064546259,74.603523862,Industrials,17.87
4835,TXT,2023-11-08,2023-11-08,1,1,False,False,,gap_expired,-0.232803959,76.422561623,Industrials,14.45
4836,TXT,2024-09-19,2024-09-19,1,1,False,False,,gap_expired,-0.243154707,88.468859383,Industrials,16.33
4837,TYG,2020-12-11,2020-12-11,1,1,False,True,,gap_expired,-0.0085416,14.305799338,Financial Services,23.31
4838,TYL,2024-04-01,2024-04-01,1,1,False,False,,gap_expired,0.3320401,412.56,Technology,13.65
4839,U,2020-10-08,2020-11-03,2,1,False,True,,gap_expired,0.185847759,92.85,Technology,26.36
4840,U,2021-02-03,2021-02-03,1,1,False,False,,gap_expired,-0.561690653,149.25,Technology,22.91
4841,U,2021-05-18,2021-05-18,1,1,False,False,,gap_expired,-0.540197703,86.0,Technology,21.34
4842,U,2021-09-22,2022-05-11,9,6,False,False,,gap_expired,-0.60811182,137.92,Technology,20.87
4843,U,2023-05-22,2023-05-22,1,1,False,False,,gap_expired,-0.616928351,29.59,Technology,17.21
4844,U,2024-03-22,2024-03-22,1,1,False,False,,gap_expired,-0.303803795,26.94,Technology,13.06
4845,UA,2018-04-06,2018-04-06,1,1,False,False,,gap_expired,0.141059488,14.83,Consumer Cyclical,21.49
4846,UA,2019-06-03,2019-06-03,1,1,False,False,,gap_expired,-0.711705879,20.99,Consumer Cyclical,18.86
4847,UAA,2018-02-28,2018-02-28,1,1,False,False,,gap_expired,0.285339332,16.69,Consumer Cyclical,19.85
4848,UAA,2018-06-06,2019-05-16,6,6,True,True,2018-06-20,gap_expired,-0.005420306,24.45,Consumer Cyclical,11.64
4849,UAA,2019-11-15,2019-11-15,1,1,False,False,,gap_expired,-0.275468194,17.8,Consumer Cyclical,12.05
4850,UAA,2022-02-04,2022-02-04,1,1,False,False,,gap_expired,-0.356213951,19.61,Consumer Cyclical,23.22
4851,UAA,2023-01-13,2023-01-13,1,1,False,False,,gap_expired,-0.565154079,11.56,Consumer Cyclical,18.35
4852,UAA,2024-12-20,2024-12-20,1,1,False,False,,gap_expired,-0.640665078,8.59,Consumer Cyclical,18.36
4853,UAL,2018-01-11,2018-01-11,1,1,False,False,,gap_expired,-0.077546056,76.74,Industrials,9.88
4854,UAL,2018-09-26,2018-10-18,4,1,False,False,,gap_expired,0.077143768,88.93,Industrials,12.89
4855,UAL,2019-01-17,2019-01-17,1,1,False,False,,gap_expired,-0.289450873,87.14,Industrials,18.06
4856,UAL,2019-04-12,2019-04-18,2,1,False,False,,gap_expired,-0.603093696,85.31,Industrials,12.01
4857,UAL,2019-11-05,2019-11-21,2,1,False,False,,gap_expired,-0.784396323,93.42,Industrials,13.1
4858,UAL,2020-04-22,2020-04-22,1,1,False,False,,gap_expired,0.533108519,26.0,Industrials,41.98
4859,UAL,2020-11-23,2020-11-23,1,1,False,False,,gap_expired,-0.227475014,42.71,Industrials,22.66
4860,UAL,2021-03-22,2021-04-16,2,1,False,False,,gap_expired,-0.423347936,57.11,Industrials,18.88
4861,UAL,2021-07-15,2021-07-15,1,1,False,True,,gap_expired,-0.076495893,48.45,Industrials,17.01
4862,UAL,2021-10-15,2021-11-15,4,1,False,True,,gap_expired,-0.067661758,47.7,Industrials,16.3
4863,UAL,2022-04-05,2022-04-25,2,2,False,False,,gap_expired,0.064886751,43.26,Industrials,21.03
4864,UAL,2022-10-27,2022-10-27,1,1,False,False,,gap_expired,-0.309127879,43.27,Industrials,27.39
4865,UAL,2023-01-17,2023-01-17,1,1,False,False,,gap_expired,-0.496370011,53.1,Industrials,19.36
4866,UAL,2023-06-02,2023-06-02,1,1,False,True,,gap_expired,-0.237745508,48.45,Industrials,14.6
4867,UAL,2023-12-14,2023-12-14,1,1,False,False,,gap_expired,-0.092666793,43.51,Industrials,12.48
4868,UAL,2024-02-14,2024-02-14,1,1,False,False,,gap_expired,-0.025292782,43.33,Industrials,14.38
4869,UAL,2024-10-17,2024-12-02,2,2,False,False,,gap_expired,0.145960752,73.87,Industrials,19.11
4870,UAVS,2021-02-12,2021-02-12,1,1,False,False,,gap_expired,-1.064014152,15640.0,Technology,19.97
4871,UBER,2019-11-25,2020-05-11,12,5,False,False,,gap_expired,0.250095448,29.49,Technology,11.87
4872,UBER,2020-08-04,2021-01-11,6,3,False,True,,gap_expired,-0.086288692,33.1,Technology,23.76
4873,UBER,2021-08-05,2022-01-10,6,4,False,True,,gap_expired,-0.174706498,43.74,Technology,17.28
4874,UBER,2022-06-09,2022-06-23,2,1,False,False,,gap_expired,0.545218797,24.8,Technology,26.09
4875,UBER,2022-10-10,2023-02-06,5,4,False,True,,gap_expired,0.56918355,25.545,Technology,32.45
4876,UBER,2023-04-17,2023-07-06,3,2,False,True,,gap_expired,0.983267865,32.37,Technology,16.95
4877,UBER,2023-10-24,2024-12-18,20,9,False,True,,gap_expired,0.401559937,43.3,Technology,18.97
4878,UBSI,2018-04-12,2018-04-12,1,1,False,True,,gap_expired,0.015739882,25.645194216,Financial Services,18.49
4879,UEC,2023-09-26,2024-05-24,9,4,True,True,2024-01-18,gap_expired,-0.140500116,5.24,Energy,18.94
4880,UEC,2024-10-14,2024-10-14,1,1,False,False,,gap_expired,0.883858638,7.31,Energy,19.7
4881,UFPI,2021-05-04,2021-05-04,1,1,False,True,,gap_expired,-0.107208409,85.000984702,Basic Materials,19.48
4882,UHAL-B,2023-07-11,2023-08-01,2,1,False,False,,gap_expired,-0.204241965,60.48,Industrials,14.84
4883,UHAL-B,2024-01-18,2024-01-18,1,1,False,True,,gap_expired,-0.181834432,65.62,Industrials,14.13
4884,UL,2022-10-27,2022-10-27,1,1,False,False,,gap_expired,-0.033794238,45.748620479,Consumer Defensive,27.39
4885,UL,2023-01-18,2023-01-18,1,1,False,False,,gap_expired,-0.292114619,51.298634083,Consumer Defensive,20.34
4886,ULCC,2022-10-28,2022-10-28,1,1,False,True,,gap_expired,-0.854595955,12.6,Industrials,25.75
4887,ULS,2024-07-31,2024-07-31,1,1,False,False,,gap_expired,0.120713916,50.658600353,Industrials,16.36
4888,ULTA,2018-01-03,2018-01-03,1,1,False,False,,gap_expired,0.136901717,248.01,Consumer Cyclical,9.15
4889,ULTA,2018-03-21,2018-04-16,2,1,False,False,,gap_expired,0.522206768,212.55,Consumer Cyclical,17.86
4890,ULTA,2019-03-19,2019-07-09,4,2,False,True,,gap_expired,-0.425944216,335.0,Consumer Cyclical,13.56
4891,ULTA,2019-09-16,2019-12-06,4,4,False,True,,gap_expired,-0.089036451,225.69,Consumer Cyclical,14.67
4892,ULTA,2020-03-31,2020-06-24,4,4,False,False,,gap_expired,0.226052522,167.94,Consumer Cyclical,53.54
4893,ULTA,2020-10-12,2020-11-23,4,3,False,True,,gap_expired,0.410687094,237.65,Consumer Cyclical,25.07
4894,ULTA,2021-03-01,2021-03-05,2,1,False,False,,gap_expired,-0.028782148,338.87,Consumer Cyclical,23.35
4895,ULTA,2021-09-22,2021-10-15,2,1,False,True,,gap_expired,0.184943733,379.35,Consumer Cyclical,20.87
4896,ULTA,2022-01-26,2022-04-11,4,2,False,False,,gap_expired,0.484704903,359.35,Consumer Cyclical,31.96
4897,ULTA,2022-08-03,2022-08-22,4,1,False,True,,gap_expired,0.062661117,376.63,Consumer Cyclical,21.95
4898,ULTA,2022-11-01,2023-08-02,7,6,True,False,2022-12-05,gap_expired,-0.214998342,412.65,Consumer Cyclical,25.81
4899,ULTA,2024-01-19,2024-01-19,1,1,False,True,,gap_expired,-0.393898577,474.52,Consumer Cyclical,13.3
4900,UMC,2020-10-27,2020-10-27,1,1,False,False,,gap_expired,0.551018006,4.209739128,Technology,33.35
4901,UMC,2021-03-05,2021-03-05,1,1,False,False,,gap_expired,-0.03328716,6.367161646,Technology,24.66
4902,UMC,2021-05-17,2021-05-17,1,1,False,False,,gap_expired,0.035323267,6.517503834,Technology,19.72
4903,UNFI,2020-01-27,2020-03-27,2,2,False,False,,gap_expired,2.945456628,7.24,Consumer Defensive,18.23
4904,UNFI,2021-04-16,2021-04-16,1,1,False,True,,gap_expired,0.125554257,35.76,Consumer Defensive,16.25
4905,UNFI,2022-03-21,2022-03-21,1,1,False,False,,gap_expired,-0.364859363,42.47,Consumer Defensive,23.53
4906,UNH,2018-01-22,2020-11-04,48,17,True,True,2018-04-09,gap_expired,0.160165727,213.810489233,Healthcare,11.03
4907,UNH,2021-04-22,2021-07-09,5,2,False,False,,gap_expired,0.289015538,365.972861093,Healthcare,18.71
4908,UNH,2021-10-15,2022-01-19,7,2,False,False,,gap_expired,0.387378706,398.771275236,Healthcare,16.3
4909,UNH,2022-05-06,2022-05-06,1,1,False,False,,gap_expired,-0.023664449,459.756603726,Healthcare,30.19
4910,UNH,2022-07-11,2022-08-18,2,1,False,True,,gap_expired,-0.306420043,482.894797253,Healthcare,26.17
4911,UNH,2022-11-15,2023-11-08,8,4,True,True,2022-11-15,gap_expired,-0.078363715,477.463555246,Healthcare,24.54
4912,UNH,2024-06-11,2024-11-06,6,3,True,True,2024-07-17,gap_expired,-0.04909885,482.3542295,Healthcare,12.85
4913,UNM,2024-11-14,2024-11-14,1,1,False,False,,gap_expired,-0.060899825,70.640779188,Financial Services,14.31
4914,UNP,2018-01-12,2018-01-12,1,1,False,True,,gap_expired,0.140345279,119.143075276,Industrials,10.16
